rvi1,rvi2,rvi3,rvi4,rvi5,rvi6,rvi7,rvi8,rvi9,rvi10,rvi11,rvi12,rvi13,rvi14,rvi15,rvi16,rvi17,rvi18,rvi19
0.2564236,0.31972906,1.0711775,0.60864186,1.0244385,1.1710213,0.9131617,1.1534566,0.9909392,0.99495053,1.2078762,1.0869116,0.9757064,0.31713787,0.7346624,0.426453,0.592888,0.124572955,0.14142221212387085
0.3373822,0.15615356,1.0649735,1.0955323,1.035715,1.1486928,0.9566597,1.3706602,0.86861855,0.6822277,0.9796107,0.92437667,1.1517121,0.83658534,0.75891453,0.29494226,0.24332106,0.25052643,0.2530655562877655
0.37396383,0.21515054,0.3867978,0.2201141,0.86422694,1.0022864,1.3787249,1.0318297,0.6469667,0.92136586,1.0171697,1.0165104,1.134715,0.32829916,0.40820768,0.4480541,0.5725607,0.078709856,0.1842968761920929
0.3551676,0.5000436,0.5660141,0.24226741,0.8745809,1.0963835,1.2174554,1.1284486,0.98615557,0.7699642,1.2671391,0.7491291,0.61776805,0.6115733,0.51496583,0.26366848,0.6582561,0.24209449,0.39337578415870667
0.59317505,0.46009883,1.0450121,0.73227113,0.4816804,0.76387984,0.70528805,0.57782227,0.79694664,0.98373425,1.1045824,0.58387065,0.24656306,0.6847745,0.4673692,0.39844373,0.47099206,0.15067363,0.24681910872459412
0.18636677,0.37887204,0.40458927,0.3384218,0.20584355,0.31597203,1.0534168,1.0960472,1.0887414,0.8363321,1.146976,1.005644,1.2274534,0.9870525,0.4577446,0.42088848,0.7399131,0.6465349,0.34564054012298584
0.43501517,0.39349222,0.8330788,0.7499755,1.4175674,1.0541369,1.2453156,0.8259398,0.8354521,0.92751795,0.99364454,0.5859326,0.750045,0.7094639,0.5165387,0.84835625,0.766279,0.09416893,0.1453249603509903
0.13443334,0.11943279,0.5718106,0.79036117,0.8093958,0.84711224,1.2496891,1.0306324,1.0077921,1.1381823,1.1008708,0.8321223,1.1421138,0.7411873,0.5994473,0.7576488,0.8637903,0.18450402,0.17518272995948792
0.2761932,0.2931095,1.259431,0.5992023,1.0635768,1.3997625,0.8933778,1.3801281,0.7205781,0.7329468,1.1484413,0.5406532,0.9709261,0.6177323,0.55630565,0.34222794,0.45112154,0.17173292,0.29107537865638733
0.31257725,0.22137886,0.13066137,0.18044655,0.58981097,0.29648003,1.1110369,0.5839728,1.1649705,1.039093,0.74121106,1.1490421,0.75411034,0.6830261,0.64861846,0.38030094,0.5357433,0.44478258,0.2250700294971466
0.26840255,0.14944527,0.8579642,0.5938738,0.92805517,0.7301432,1.1129706,0.96646255,0.7878957,0.87540793,0.86896044,0.6513488,1.0924335,0.950635,1.0092105,1.0548356,0.6969642,0.30772972,0.17765572667121887
0.10747963,0.21139993,0.57030106,0.27469134,0.88258153,0.97931767,1.2737267,1.1806921,0.7569088,0.9221433,1.1697813,1.1121913,1.0409331,0.5535964,0.46282676,0.8054895,0.8578918,0.29415536,0.1022602841258049
0.24627024,0.096715085,0.9588975,0.83290535,0.59216195,0.3565076,0.90078,1.2963265,0.8816008,0.99493587,1.2072433,0.8231006,1.3027663,0.8267133,0.7060029,0.5834319,0.47659084,0.26485005,0.27680131793022156
0.13940921,0.24465528,0.9296053,0.5761054,0.8266752,0.61786485,1.0331975,1.4270308,0.8185829,0.82845783,1.1622013,0.9429356,1.1110247,0.76846224,0.73902893,0.39512202,0.5315642,0.27079552,0.3689815402030945
0.18121587,0.16835311,0.48081177,0.30619982,0.60662407,0.27260777,0.79874146,0.6401016,1.0181092,0.7652372,0.75889766,0.7736841,0.9583619,0.44511497,0.37754402,0.6680922,0.44799513,0.4533098,0.47936922311782837
0.35368627,0.294168,0.8202072,0.9429672,1.3225996,1.2849618,0.9172997,1.2641711,0.7591954,0.9291196,0.8221964,1.0845891,0.8380504,0.6306624,0.6795031,0.27428046,0.19177614,0.17711212,0.17626520991325378
0.31509236,0.23492429,0.9504246,1.1940964,1.0388105,1.0084592,0.8943847,1.1659985,1.0143307,1.0376803,0.3633787,0.3108692,0.2613245,0.27155358,0.19091082,0.2576176,0.22097135,0.14270085,
0.5576787,0.5674622,0.9041295,0.5651324,0.8885754,1.056909,0.7856102,1.3758379,0.75571346,0.6888536,0.57219124,0.3229256,0.6733188,0.14634727,0.15462014,0.5351482,0.59496826,0.5580381,
0.5486196,0.61836797,0.8090907,0.7845557,1.035272,0.9262717,0.7058146,1.244734,0.95954126,0.8002383,0.86907107,0.64314795,0.62090063,0.13323317,0.1248164,0.15368095,0.18727088,0.18946753,
1.0196445,1.2500094,1.1504959,1.0607424,0.9408961,1.0367875,0.81429064,1.3762411,0.8506357,0.67736036,0.33921072,0.29933107,0.92967916,0.13663529,0.13645652,0.32858798,0.36102813,0.3776554,
1.0383642,1.0339526,1.1705089,1.0562447,0.73631084,0.72982645,0.83115184,1.0452721,1.1727033,0.7834265,0.8662756,0.5664446,0.78444195,0.23514216,0.27858248,0.1113496,0.21862547,0.2181883,
0.9412876,0.8489893,1.0427634,0.976523,0.9464173,0.93934786,1.0511123,0.87812805,0.38852948,0.9961293,0.47268444,0.54429305,1.1932247,0.52120525,0.72453445,0.27478912,0.7136751,0.71382755,
0.85205865,1.012588,1.0983186,0.9067644,0.79288787,0.6650415,0.88351905,1.2818184,1.1363277,0.45201126,0.6797269,0.17146094,0.71493894,0.29034075,0.20879309,0.28420883,0.15107448,0.1522283,
0.31517264,0.23232913,0.8969894,1.0451719,1.1409677,1.2703527,0.72796834,1.1295006,0.8365113,1.0496011,0.69859767,0.9133706,0.8277677,0.49251017,0.41424778,0.12165012,0.1916892,0.21244225,
0.6791371,0.7111919,0.8153076,0.6515418,0.8470645,0.8702571,0.62798667,0.74556005,0.765381,1.0771691,0.81226015,0.6821178,0.62434626,0.36197495,0.5946304,0.124003634,0.24547482,0.31459373,
0.249785,0.21928068,0.8041671,0.6072656,0.81790143,0.9944367,1.0385983,0.98088574,1.0073426,1.2213701,0.6252422,0.6696661,1.138393,0.8391892,0.5393013,0.444498,0.30984855,0.32717276,
0.408141,0.2737372,1.0280032,1.0535357,1.2273017,1.0423399,0.76636285,1.0550457,0.9949805,1.0498408,0.91228366,0.64757866,1.0150831,0.30352953,0.32707462,0.65229464,0.39723155,0.34286383,
0.24373278,0.50595933,0.8416073,0.7940759,0.97994614,1.0230805,0.77902126,1.1117017,1.2107326,1.0284382,0.93009275,0.73249996,0.80142266,0.42644647,0.1763011,0.4602681,0.51504046,0.3045096,
0.2624331,0.23163705,0.90394694,0.29351065,0.95727265,0.6912189,0.93003476,0.88695395,0.96092224,1.0860655,0.96670884,1.05497,0.9112357,0.4386501,0.55666846,0.36197123,0.81416106,0.44292068,
0.3736664,0.52656686,0.5987163,0.41203785,1.04262,1.1471177,1.1504425,1.3229036,1.0801119,1.093102,0.7854869,0.81889415,0.81420165,0.6640128,0.5710006,0.82407385,0.1399014,0.17278531,
0.3043588,0.14316876,0.23460366,0.25624594,0.9329874,0.6660886,1.126757,0.839527,1.1250097,1.2606848,0.809503,0.7084517,0.6558019,0.92643774,0.687406,0.51636666,0.8352617,0.73692524,
0.12572831,0.22500092,0.73663,0.6639694,0.97335184,0.61422586,0.9817472,0.8527877,0.9037592,0.95857334,1.1551145,1.2086322,0.6276491,0.6610628,0.7083707,0.3894925,0.46638075,0.39873284,
0.42762825,0.53063446,0.21136683,0.14399217,0.6057336,0.267516,0.82102424,0.9848257,1.0476398,1.1675371,0.94648397,0.8945758,0.638806,0.5278973,0.65695554,0.5496569,0.73561525,0.68795526,
0.12351286,0.13573843,0.8430434,0.76994234,1.0486407,0.8480265,1.0287919,0.9938449,1.1413443,0.88491803,0.72281504,0.56152326,0.5978846,0.6083542,0.47072333,0.3838714,0.81426287,0.4871171,
0.105170496,0.16164477,0.6188573,0.75638753,0.84694725,0.91544485,1.1182263,1.2428037,1.2061548,0.9654393,1.0098257,0.9298074,0.73905814,0.478208,0.7645826,0.76798475,0.6582798,0.6639084,
0.12226127,0.0748985,0.73595554,0.73294926,0.7861504,0.9169338,0.9368537,1.0012219,0.93058646,1.0052929,0.88683236,0.848603,0.9476517,0.6607621,0.88951725,0.70541364,1.0030022,0.7578286,
0.1832884,0.12573703,0.7110512,0.53461456,1.0070044,0.9426019,1.2233009,1.1582608,0.9168662,1.0134696,0.86750644,0.7155182,0.6158682,0.67868763,0.6796642,0.35806337,1.2339352,0.80109936,
0.13764837,0.12083319,0.7767753,0.8142508,1.1342223,0.7705407,1.2152996,0.95072603,0.973461,1.038649,0.84749454,1.2787119,0.8059831,0.7336216,0.70418096,0.388435,0.7793907,0.73717564,
0.63589126,0.66530627,0.91507953,0.83612335,1.1150142,1.020907,0.9916369,1.0424026,1.2846104,0.9014908,0.862608,0.83556104,0.6729277,0.43192488,0.5170383,0.5040609,0.6071151,0.769039,
0.22620615,0.24432059,0.91105825,0.6189639,1.2434443,1.2060875,1.304365,1.0583769,0.76362795,0.982842,0.7603674,1.0653089,0.2561886,0.80529946,0.8018851,0.72803783,1.069563,0.9035384,
0.18393977,0.28246588,0.4015827,0.36155644,1.0733124,0.9717271,1.179962,1.1784478,0.7538954,0.78000313,0.6904137,1.2495605,0.4980679,0.77498627,0.6020628,0.5851254,0.9557823,0.9737498,
0.56777155,0.43046135,1.0220659,0.91454095,1.1817124,1.0398118,0.7165548,1.2404265,0.95798075,1.2167732,0.91990674,0.61369115,0.66639215,0.80141294,0.5687362,0.32095313,0.61551726,0.6804093,
0.16202338,0.10951532,0.6111384,0.88778925,0.99819475,0.9633683,1.1936537,1.0189804,0.7498737,1.0145881,0.8894298,0.77213454,0.6414804,0.516469,0.6023736,0.17841819,1.2270552,0.6411429,
0.3878475,0.30062476,0.34050432,0.15368001,0.458414,0.37561077,0.77498585,0.6959126,1.1410165,1.3608172,1.052177,0.96210575,0.89577633,0.9862955,0.9663388,0.53908944,0.9160275,1.0213991,
0.11502279,0.14250132,0.8238332,0.5300916,0.8288088,0.6528404,1.1053435,1.0277735,1.0306089,1.2018378,0.74826324,0.7526638,1.1676426,0.62735367,0.60589343,0.23636317,0.6354771,0.7620408,
0.4665436,0.42930773,0.38781038,0.38141468,0.5216513,0.81021726,1.1353722,0.8273103,1.1656756,0.88787824,0.92464656,0.8505519,0.8857389,0.7463895,0.58221865,1.0672121,0.7827214,0.60713094,
0.4627694,0.6828375,0.7483396,0.41898617,1.0188931,0.89223635,1.1864909,1.2568164,0.91238755,1.1563799,0.66329104,0.83662057,0.71001554,0.38331917,0.6241974,0.29885215,0.69361806,0.42705455,
0.75635916,0.55464065,0.58805275,0.44807714,1.2086315,0.8422661,1.1985058,1.1748536,1.3077782,0.9985476,0.8804946,0.4391598,0.7832123,0.697502,0.56315905,0.6418733,1.0422626,0.37587807,
0.23957954,0.47353473,0.78075355,0.7547558,0.40595293,0.6607691,0.9110512,1.0032685,0.9576594,0.8638541,0.746503,0.2226393,0.4601426,0.3050496,0.44080082,0.60405946,0.38584548,0.23939241,
0.88021106,0.5972803,0.7630635,0.9972913,0.8603188,0.9935806,0.88449997,0.7911701,0.9221328,0.9377022,0.72603244,0.41156304,0.5376834,0.4956431,0.36196345,0.4265117,0.139369,0.21843176,
0.6586376,0.58206254,1.0442041,0.5260683,1.1232036,1.2095252,1.0281123,0.99928665,0.88978904,0.90882033,0.8771401,1.0510186,0.5074531,0.88441414,0.47234488,0.50533915,0.31001467,0.18495542,
0.19402301,0.15247492,0.51841706,0.62298715,1.034011,1.3875921,0.77900016,0.90726614,0.6967465,0.42299202,0.9047342,0.62943137,0.946871,0.772651,0.6248523,0.83184564,0.4573326,0.19665289,
0.24144648,0.1457989,0.80118376,0.85501236,1.0408902,0.49911928,1.0395876,1.1091195,0.83445257,1.0773886,0.7788283,0.34611946,0.6576334,0.563651,0.43165866,0.71895355,0.5111259,0.29019722,
0.15972626,0.1449777,0.38811803,0.32652184,0.9030554,0.508123,0.9062272,0.90496325,0.7434167,1.2715724,0.8341649,0.8304673,0.6585163,0.41040736,0.36423993,0.47874114,0.26607072,0.16556059,
0.7673642,0.53929704,0.7449221,0.78419137,1.0885414,1.1537396,0.78947115,0.8860902,1.0473001,1.2902572,0.9169736,0.85429996,0.74188316,0.7203262,0.61148924,0.7366582,0.41596878,0.2354974,
0.18648773,0.28711542,1.013392,0.40145436,1.0851504,0.9290178,1.0992924,0.8931692,1.0128102,1.251096,0.77906895,0.6637146,0.8153655,0.7070946,0.34176677,0.33455175,0.42499265,0.64430076,
0.10338199,0.09147834,0.21907677,0.3049318,0.45310205,0.3572276,1.2162067,1.1205875,0.986906,0.6074723,0.7946707,1.231451,0.8580072,0.47130954,0.51383525,0.56440634,0.4086529,0.6937594,
0.44218284,0.53316104,1.0601441,0.8891829,0.7739287,0.98508734,1.0889444,0.81864816,1.2204229,0.9620687,0.5727583,0.46755418,0.62724054,0.5017196,0.5888688,0.3059379,0.19200331,0.3778386,
0.19371304,0.5305564,0.88803965,1.1983603,0.9884439,0.9293659,1.1023827,1.1977911,0.69146746,1.1427757,0.41668153,0.4768015,0.9397954,0.57563883,0.54916584,0.23361826,0.36369166,0.6592299,
0.14618342,0.41273606,0.51041734,0.58386046,1.0657903,0.85528153,1.1914153,0.96117777,1.016745,1.2539412,0.69122446,0.81749326,0.63679534,0.7462132,0.29010442,0.28516895,0.6426981,0.9997424,
0.21416433,0.17983772,0.240299,0.32291552,0.9262842,0.9270663,1.1962492,0.8799938,1.2675141,1.0451027,0.57090867,0.64570796,0.63610625,0.92533034,0.57476884,0.40828875,0.65245837,0.55702454,
0.24105057,0.17912869,0.51428276,0.5311048,0.36621737,0.4466367,1.1792588,1.0069468,0.8695108,1.2096362,0.6842165,0.4678932,0.9249866,0.8099268,0.5879433,0.266096,0.67500734,0.86974686,
0.4952624,0.99785155,0.091907255,0.19349608,1.0984524,0.824529,0.97788215,1.1702449,1.0723387,0.9921041,0.96954346,0.55834776,0.41264832,0.7771387,0.71653223,0.867467,1.1889896,0.5754294,
0.23943077,0.5155988,0.21808778,0.46954593,0.8028587,0.59753555,1.169269,1.1568624,1.0700297,1.3589803,0.73651236,0.7386341,0.59146726,0.83938265,1.1862206,0.7857319,0.7533148,0.47540346,
0.29678985,0.1926916,0.6765303,0.4394519,1.2041789,1.1083517,0.9808378,1.3050712,0.9110863,1.0088696,0.65928984,0.7207267,0.48036328,0.5808115,0.60121834,1.2233936,0.33202603,0.28171012,
0.8391015,0.6803475,0.5355857,0.7148308,0.90056825,1.2699333,0.85401404,1.094057,0.9439735,1.0798209,0.7259061,0.3423546,0.69743687,0.94281334,0.6592852,0.7638072,0.16718797,0.2705128,
0.49404705,0.4645792,0.86860573,0.6564768,1.0866017,0.928309,1.0464693,0.73944235,0.6835931,1.0059851,0.4864038,0.4399906,0.6675606,0.8398162,0.63524646,0.47400376,0.32147107,0.57857573,
0.09561978,0.12325575,0.6530792,0.55366933,1.1583831,1.1885957,1.2442178,1.033765,0.99333936,0.5191624,0.6932904,0.7900769,0.48578206,0.47665748,0.44355768,0.43465653,0.9928859,0.7162605,
0.10761473,0.1245044,0.4234803,0.5885312,1.0606484,0.8304152,0.84609276,0.92089343,0.9393177,1.022589,0.7148316,1.0520014,0.30052575,0.77087665,0.49342942,0.6901025,0.40969735,0.6412831,
0.06918102,0.07850763,0.6742483,0.77697074,0.77372164,0.6007401,1.305958,1.281242,0.80241793,0.89855874,0.69537026,0.26791468,0.7242669,0.5137048,0.45541534,0.6256956,0.76671576,0.6094249,
0.14328451,0.18001218,0.8318706,1.0181228,1.0260026,1.0530176,0.99019426,1.0977141,0.8123118,0.86542547,1.0901804,0.89082885,0.80027527,0.39135972,0.46481046,0.7515392,0.64389366,0.655481,
0.15403248,0.1432192,0.5793093,0.8318264,0.86455435,1.0243007,0.7795528,1.0768555,1.1019028,0.99734956,0.57194406,0.4932701,0.79147875,0.6782287,1.1615864,0.46766856,0.5465526,0.43390244,
0.14665942,0.1309264,0.6562682,0.8522126,0.9775869,0.83198905,0.76039404,0.94499743,0.9545564,1.1864127,0.70120513,1.1951438,0.9500732,0.541438,0.68312633,0.35850838,0.93643326,0.7578911,
0.26092812,0.1413271,0.43811232,0.38206688,0.6674629,0.5390529,0.7859811,0.79031545,1.1491019,1.0178483,0.52423257,0.51483953,0.54767585,0.7053129,0.80104065,0.5983079,0.61208606,0.4425187,
0.4734725,0.45855317,0.91098416,0.82448417,1.0320004,1.2025634,0.79757434,1.0771195,0.8547859,0.97848326,0.58562064,0.63536835,0.70427597,0.6434651,0.35509214,0.30556637,0.8119329,0.80416596,
0.26030654,0.68774134,0.96786714,0.9486878,0.96131563,1.2524128,0.88952,0.928169,0.7876075,1.0264736,0.8008714,0.44435135,0.62293077,0.38153628,0.43550435,0.40045068,0.95331305,0.9848759,
0.12477049,0.116728686,1.2526102,0.72794265,1.185147,0.849244,1.0053246,1.0039849,1.0527841,0.9427103,0.70209396,1.1288867,0.8101644,0.76355255,0.922882,0.41715106,0.9383024,0.63176906,
0.20170426,0.5190344,0.58956873,0.8521603,0.78549683,0.6449731,1.0008062,1.1551185,0.9073769,1.0043151,0.7711925,0.95704305,0.4600464,0.4662103,0.81700206,0.448596,0.8276225,0.81838644,
0.6969732,0.49157387,0.74442446,0.6793861,1.0690546,1.0822806,1.0174019,0.9336388,1.0135036,0.97314984,0.732899,0.37662956,0.7745055,0.2729352,0.66830605,0.27349308,0.7909205,0.92530954,
0.23805173,0.43977922,0.82295924,0.8398511,1.1713852,1.0742285,0.91509694,1.0528405,0.89136887,0.9733025,0.7237379,0.80558485,0.60937786,0.67065096,0.575309,0.35600945,0.6038046,0.7873311,
0.08454894,0.25668564,0.36455834,0.65145594,0.5037844,0.7067205,0.9378451,1.1246818,1.1013263,1.083495,0.61157,0.8865386,0.83378416,0.6976679,0.9489264,0.44027218,0.557388,0.6724276,
0.14421338,0.22443548,0.4333649,0.57539135,0.7871426,0.89515734,1.0159777,1.0816504,0.9751773,1.2529392,0.73203367,0.97916704,1.0165625,0.8011684,1.3827374,0.7621354,0.78913766,0.9341324,
0.16309354,0.19579549,0.98447585,0.8616814,0.7474493,0.7963487,1.1282727,0.92878604,0.85251015,1.0445329,0.8131925,0.56663734,0.69616634,0.7662601,0.60369486,0.42940032,0.76730293,0.910166,
0.42162216,0.13889582,0.72455364,1.2646246,0.95408297,1.1335844,1.0723202,0.97158724,1.1205931,1.1682947,0.4795822,0.97097516,0.758848,0.84468734,0.9694523,0.4293992,0.5389084,0.8286551,
0.1364092,0.22473809,0.9415979,0.646921,1.1953812,1.1530021,1.0695884,1.2857281,0.9339378,0.9828195,0.48205194,0.6457087,0.6198536,1.0354247,0.6317225,0.3839826,0.46476135,0.39714107,
0.12126838,0.16626208,0.7496667,0.65207,0.8344956,0.78094065,1.0774767,0.6751982,1.0275117,1.0314249,0.6079387,0.88721067,0.93785983,0.7234348,0.6520178,0.41700926,0.48059955,0.6089095,
0.49027056,0.82398814,0.124798626,0.39212397,0.6257121,0.7088609,0.89185786,0.7146842,0.7759149,0.8498784,1.1135299,0.71620566,0.98741186,0.94638014,1.2888753,0.22965358,0.83680844,0.6186958,
0.10296509,0.7847337,0.78906506,0.52632135,0.68359774,0.8755797,1.0756563,1.0569165,0.91450244,1.1476662,0.6212557,0.9226362,0.6994862,0.6860684,0.87362254,0.73905265,0.38907337,0.7645425,
0.24433367,0.38332623,0.415733,0.28266644,0.66310436,0.9665819,1.0084096,0.865855,1.0959878,1.0950141,0.80362916,0.7591722,0.8487944,0.8660262,0.49171036,0.46022037,0.49799076,0.5562165,
0.34564918,0.28005534,0.7749457,0.7070847,1.0759685,1.1800753,1.2839539,1.3734272,0.8387341,0.85635966,0.6296237,0.66520876,0.80765855,0.6227165,0.8700703,0.40050095,0.66079885,0.87422985,
0.26583728,0.76735836,0.106898636,0.23281826,0.4462121,0.39961973,0.73335487,0.8104961,0.9720311,0.7817252,0.9172087,1.1404779,0.8112147,1.1419029,1.2151333,1.0874966,0.60172564,0.6613493,
0.15256484,0.2299136,0.2581801,0.3286178,1.0801469,1.1135533,1.0899662,0.95101684,1.2123625,1.2901143,0.8419375,0.9257204,0.7599404,0.4286563,0.40102854,0.6352832,0.25685155,0.37796047,
0.71745366,0.90780985,0.5783712,0.48117474,0.9410599,0.9857956,0.90635514,1.0846567,0.97926617,1.0978312,0.79693705,0.4679923,0.3707638,0.5009158,0.59108716,0.36688066,0.14861412,0.5389016,
0.22269037,0.55020237,0.266725,0.37208933,0.87864023,0.67719936,0.94245243,1.0385904,0.8959934,1.1018447,1.0475954,0.9192058,0.7463583,1.0051173,0.9070679,0.41668212,0.23834568,0.3993527,
0.40638584,0.25066575,0.8021782,0.7141334,0.6791305,0.83108205,1.0665294,1.1213626,1.2271637,1.1884645,1.092593,0.92741656,1.0761033,0.48981798,0.6817415,0.30971333,0.56758106,0.5625298,
0.32710895,0.6038291,0.72353,0.39217648,0.84470123,0.8530038,1.0780247,1.3706673,1.162506,1.3848863,0.74070174,0.7348822,1.0274274,0.72546935,0.7952121,0.5905478,0.36346272,0.24507721,
0.17300996,0.3616557,0.8707435,0.9240868,0.8649521,1.2360206,0.9756597,0.8695911,1.0105253,0.95632654,0.9595512,0.7398381,0.64706266,0.5308129,0.5065627,0.30875224,0.7755931,0.4843256,
0.20563716,0.22632834,0.5461818,0.79596436,0.5185979,0.4215556,0.97632736,0.96361715,1.1137736,1.4363753,0.8737015,0.8469162,0.8709428,0.41456378,0.5006959,0.4098121,0.43646607,0.63135374,
0.13351355,0.18194556,0.6335012,0.5618198,0.49516335,0.70372564,0.711881,0.7249921,0.9787022,1.1900996,0.7899001,0.58530337,0.7246416,0.6505326,0.59219986,0.3581577,0.5750901,1.0150124,
0.416892,0.6360898,0.9660399,0.5821721,1.1211632,1.0940799,0.8181779,1.157677,0.94571954,1.1417277,0.5489706,0.3873032,0.67733985,0.4077869,0.5905009,0.10305311,0.20583062,0.3207364,
0.2911011,0.3147725,0.86218596,0.82566893,0.94789547,0.49610877,0.9040388,0.92108834,1.0324682,0.9749823,1.0137883,0.5682354,0.6540037,0.24874815,0.3928108,0.39029396,0.40186688,0.34662974,0.21919068694114685
0.5141184,0.26398632,1.0423509,1.1398115,0.8677181,0.8141966,0.7725704,0.8357895,0.7966503,0.69496083,0.6150666,0.41162318,0.3558344,0.74065197,0.5836715,0.1454174,0.13952203,0.9219845,0.8885031938552856
0.31930286,0.37241912,1.1818432,1.0236131,0.6726526,0.9050011,1.1453173,1.0775338,1.1747893,0.7380389,0.6885257,0.37401608,0.29117855,0.70645005,0.46391487,0.4550421,0.37912872,0.88330644,0.6714725494384766
0.42336202,0.16648081,1.0741824,0.9315405,1.1666534,0.9552735,0.7804888,0.6834036,0.8641636,0.8432263,0.7734295,1.0926211,0.78958744,0.25046942,0.28599545,0.36177245,0.2691753,0.43348423,0.5641399025917053
0.96114403,1.0348649,1.1736268,0.9568291,1.2947631,1.2475649,1.1376683,1.0635744,1.0927795,0.91828793,0.9214247,1.0402625,0.9632572,0.98152864,0.85213244,0.96260244,0.23177691,0.09427899,0.133568674325943
0.39526922,0.18359378,0.89401513,0.99157125,0.8732968,0.95435613,1.0707501,1.0209291,0.8308906,0.6654668,0.5799652,0.37648085,0.24197584,0.5248624,0.5244183,0.16708347,0.13294287,0.62114674,0.25383490324020386
0.34114552,0.1535975,0.7224968,0.7709024,0.9039904,0.6893926,1.0266794,1.0684333,0.9695625,1.0346879,1.1874683,0.98545665,1.16909,0.70510304,0.6466457,0.58813673,0.3770881,0.5002143,0.5501585006713867
0.12939075,0.12583639,0.620537,0.42659783,0.615167,0.60582334,1.0292798,1.222523,1.0168866,1.0099221,0.7376198,1.0546323,1.1133139,0.58160996,0.45098844,0.66448665,0.3408583,0.19097903,0.2242816835641861
0.8864382,0.4023891,1.2852842,1.0835271,1.1751842,1.0688158,0.67285526,0.82035553,0.87859017,0.33619434,1.046553,1.016626,0.67954904,0.5157862,0.2963877,0.5607846,0.38622323,0.34154096,0.2553770840167999
0.38805652,0.31288368,0.545601,0.39146936,0.8044303,0.5860799,1.1166165,1.1727502,1.0095538,1.0181073,1.2156277,0.91447854,0.9778757,0.36764127,0.53177214,0.4114883,0.17696632,0.17673224,0.3953973352909088
0.08226864,0.12158373,0.5851633,0.5218429,0.9876215,0.8659442,0.9180944,1.0408796,1.0416698,1.0914736,1.1726085,1.2617104,1.2062587,1.0225066,0.6268093,0.4846065,0.72020435,0.13343473,0.382838636636734
0.12615407,0.13613299,0.72672117,0.41939577,0.7551292,0.74746054,0.9641081,0.9550705,0.8400554,0.77415246,0.9801979,0.8776885,0.8815828,0.95578474,0.6647564,0.8116333,0.22683737,0.2759876,0.2669260501861572
0.4571497,0.38019824,0.23505217,0.16612251,0.63293475,0.5496988,0.9134594,0.51693404,1.0507509,0.8435538,1.029771,0.8891897,1.1913085,0.8036484,0.45039654,0.57163155,0.24911578,0.39583454,0.30466675758361816
0.40901735,0.20362608,0.23619045,0.1341036,0.48188248,0.41437954,0.8434106,0.85991466,0.74051285,0.7984322,0.87890255,0.697983,1.0214574,0.86357963,0.7367031,0.5184018,0.51809514,0.3495462,0.27943292260169983
0.22512846,0.16828537,0.3988058,0.2939188,0.8774982,0.85797125,1.0138412,0.9880997,1.1738499,1.0139078,1.1603863,0.8838802,1.1565324,0.87145597,0.8498762,0.42558336,0.56023824,0.27948672,0.16313092410564423
0.11253843,0.17796163,0.50797266,0.5900235,0.99978316,0.65665025,0.92692924,1.1156732,0.9271596,0.82807666,1.1089208,0.8239084,1.1956688,0.69441473,0.9254812,0.46931857,0.38471717,0.19300732,0.18428365886211395
0.12570648,0.201221,0.65761167,0.5019774,0.74249274,0.7057679,0.94731164,1.1896548,0.73371166,0.85169154,0.99275017,0.781349,0.8416056,0.85581374,0.7474479,0.5555623,0.43747038,0.8686253,0.7286788821220398
0.1588233,0.19167764,0.9464184,0.78566545,0.8929101,0.8239308,1.4101038,1.3187244,0.9128728,1.2123314,0.9492758,1.0266391,0.89241254,0.8028941,0.61629015,0.3358422,0.2807562,0.20836511,0.08180147409439087
0.11276459,0.27832478,0.2940154,0.21873517,0.6534539,0.25371668,1.0415374,0.72563136,0.8498286,0.6533092,0.9421357,0.88828456,1.0767972,0.7075589,0.98328215,0.9536325,0.5481969,0.33015716,0.26417648792266846
0.14722507,0.1284736,0.58624923,0.6258545,0.5369624,0.6709518,1.0422122,0.9241214,0.9782089,0.82337284,0.95690143,0.9533878,0.9370159,1.0967956,0.5697437,0.6710064,0.2792099,0.27620023,0.34899333119392395
0.24907668,0.28064063,0.8580793,0.6128188,1.1878443,1.0935606,1.1157916,1.1920843,0.8824893,0.94767684,0.8323555,0.79007107,0.9296638,0.6991928,0.5564314,0.81900525,0.43789437,0.48819032,0.7007258534431458
0.2102345,0.2192677,1.0677692,0.8367006,0.90919733,1.1003392,0.6612035,0.9053569,0.7950354,1.002844,1.1306553,0.9543982,1.0023444,0.9656018,0.52064157,0.36525452,0.43211922,0.26598427,0.4385664165019989
0.4613632,0.12403857,0.69968975,0.7623893,0.94268465,1.1185403,0.77360487,0.76161087,0.5990479,0.48050964,0.95573574,0.7270314,0.81086606,0.869916,0.78765386,0.7437807,0.45572457,0.47527748,0.6060255169868469
0.70177186,0.89288723,0.6487043,0.45819992,0.92690265,1.2290154,0.7759258,1.0080162,0.8527996,0.8963999,1.1308638,0.89357644,0.2504415,1.1359717,0.73683155,0.5228345,0.5263477,0.6265867,0.3095710575580597
0.96758175,0.79591066,0.8499251,1.1505753,1.1474822,1.2203194,0.7138338,0.72228545,1.004813,0.6249286,0.8384151,0.6874166,0.9275106,0.29317567,0.1943457,0.36671105,0.31578308,0.29352024,0.18759001791477203
